atomic_finding_id,candidate_id,cluster_id,bug_type_id,mapping_status
AF-007461,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007464,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007467,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007471,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007472,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007473,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007474,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007475,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007476,VF-21-weng-r03-027,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007531,VF-22-yang-r01-005,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007535,VF-22-yang-r01-005,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007537,VF-22-yang-r01-005,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007538,VF-22-yang-r01-005,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007539,VF-22-yang-r01-005,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007685,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007686,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007690,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007691,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007693,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007694,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007696,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-007698,VF-22-yang-r03-006,CS-0003,BT-CAMP-0002,canonical_bug_type
AF-000213,VF-01-almheiri-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000214,VF-01-almheiri-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000215,VF-01-almheiri-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000216,VF-01-almheiri-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000217,VF-01-almheiri-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000440,VF-02-maloney-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000441,VF-02-maloney-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000443,VF-02-maloney-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000444,VF-02-maloney-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000445,VF-02-maloney-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000535,VF-02-maloney-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000536,VF-02-maloney-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-000537,VF-02-maloney-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001106,VF-03-shahbazi-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001107,VF-03-shahbazi-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001108,VF-03-shahbazi-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001184,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001185,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001186,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001187,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001189,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001190,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001191,VF-04-wang-r01-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001625,VF-05-silverstein-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001626,VF-05-silverstein-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001627,VF-05-silverstein-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001628,VF-05-silverstein-r02-020,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001956,VF-06-chen-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001957,VF-06-chen-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001959,VF-06-chen-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-001961,VF-06-chen-r03-004,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002179,VF-07-maxfield-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002738,VF-08-liu-r03-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002739,VF-08-liu-r03-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002813,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002814,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002815,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002816,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002817,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002818,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-002820,VF-09-deboer-r01-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003041,VF-09-deboer-r03-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003042,VF-09-deboer-r03-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003043,VF-09-deboer-r03-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003044,VF-09-deboer-r03-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003136,VF-09-deboer-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003137,VF-09-deboer-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003138,VF-09-deboer-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003139,VF-09-deboer-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003187,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003189,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003190,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003193,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003194,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003195,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003196,VF-10-sorce-r01-007,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003198,VF-10-sorce-r01-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003205,VF-10-sorce-r01-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003292,VF-10-sorce-r02-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003294,VF-10-sorce-r02-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003295,VF-10-sorce-r02-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003296,VF-10-sorce-r02-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003297,VF-10-sorce-r02-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-003848,VF-11-fadel-r02-027,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004099,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004100,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004101,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004102,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004103,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004104,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004105,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004106,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004107,VF-12-rangamani-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004169,VF-12-rangamani-r02-014,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004170,VF-12-rangamani-r02-014,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004242,VF-12-rangamani-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004243,VF-12-rangamani-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004244,VF-12-rangamani-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004245,VF-12-rangamani-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004246,VF-12-rangamani-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004247,VF-12-rangamani-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004249,VF-12-rangamani-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004363,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004365,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004370,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004372,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004376,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004377,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004378,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004380,VF-13-usatyuk-r02-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004386,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004388,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004393,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004399,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004400,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004401,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004404,VF-13-usatyuk-r02-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004457,VF-13-usatyuk-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004460,VF-13-usatyuk-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004466,VF-13-usatyuk-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004472,VF-13-usatyuk-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004473,VF-13-usatyuk-r02-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004578,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004579,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004580,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004581,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004582,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004583,VF-13-usatyuk-r03-018,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004670,VF-13-usatyuk-r03-026,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004671,VF-13-usatyuk-r03-026,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005161,VF-16-collier-r01-017,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005385,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005386,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005387,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005388,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005389,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005390,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005393,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005395,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005398,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005402,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005403,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005405,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005408,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005409,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005412,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005413,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005416,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005417,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005422,VF-16-collier-r02-006,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005447,VF-16-collier-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005449,VF-16-collier-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005471,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005473,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005474,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005475,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005477,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005478,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005484,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005487,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005488,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005491,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005492,VF-16-collier-r02-012,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005596,VF-16-collier-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005702,VF-17-antonini-r01-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005703,VF-17-antonini-r01-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005704,VF-17-antonini-r01-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005705,VF-17-antonini-r01-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-005983,VF-17-antonini-r03-011,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006053,VF-17-antonini-r03-025,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006281,VF-18-he-r01-014,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006282,VF-18-he-r01-014,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006283,VF-18-he-r01-014,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006547,VF-19-hartman-r01-002,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006550,VF-19-hartman-r01-002,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006921,VF-20-hubeny-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006922,VF-20-hubeny-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006923,VF-20-hubeny-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006924,VF-20-hubeny-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006947,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006948,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006949,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006950,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006951,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006952,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006953,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006954,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006955,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006956,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006958,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006959,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006960,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006961,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006962,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006963,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006964,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006965,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006966,VF-20-hubeny-r03-001,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006975,VF-20-hubeny-r03-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006976,VF-20-hubeny-r03-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006977,VF-20-hubeny-r03-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006978,VF-20-hubeny-r03-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006979,VF-20-hubeny-r03-003,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006991,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006992,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006993,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006994,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006995,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-006996,VF-20-hubeny-r03-008,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007000,VF-20-hubeny-r03-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007003,VF-20-hubeny-r03-009,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007031,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007032,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007033,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007034,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007035,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007036,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007037,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007038,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007039,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007040,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007041,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007042,VF-20-hubeny-r03-013,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007086,VF-20-hubeny-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007088,VF-20-hubeny-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007089,VF-20-hubeny-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007091,VF-20-hubeny-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007092,VF-20-hubeny-r03-019,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007106,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007107,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007108,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007112,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007113,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007114,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007115,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007117,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007118,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007120,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007123,VF-20-hubeny-r03-021,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007221,VF-21-weng-r02-005,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007226,VF-21-weng-r02-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007284,VF-21-weng-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007285,VF-21-weng-r02-023,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-007383,VF-21-weng-r03-010,CS-0004,BT-CAMP-0003,canonical_bug_type
AF-004497,VF-13-usatyuk-r03-004,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004498,VF-13-usatyuk-r03-004,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004499,VF-13-usatyuk-r03-004,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004537,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004538,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004539,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004540,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004541,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004542,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004543,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004544,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004545,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004546,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004547,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004548,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004549,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004550,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004551,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004552,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004553,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004554,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004555,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004556,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004557,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004558,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004559,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004560,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004561,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004562,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004563,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004564,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004565,VF-13-usatyuk-r03-015,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004654,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004655,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004656,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004657,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004658,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004659,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004660,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004661,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004662,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004663,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004664,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004665,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004666,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004667,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004668,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-004669,VF-13-usatyuk-r03-025,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005301,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005302,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005303,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005304,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005305,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
AF-005306,VF-16-collier-r02-003,CS-0006,BT-CAMP-0004,canonical_bug_type
